spatial_unit,year,season,crop,target_temporal_granularity,yield_tons_ha,yield_tons_ha_planted,harvested_fraction,area_planted_ha,area_harvested_ha,production_mt,cv_area_planted_pct,cv_area_harvested_pct,cv_production_pct,rain_total_mm,rain_mean_daily_mm,rainy_days_1mm,rainy_days_10mm,heavy_rain_days_20mm,maximum_1day_rainfall_mm,maximum_5day_rainfall_mm,longest_dry_spell_days,wet_day_rainfall_cv,rainfall_onset_date,rainfall_cessation_date,onset_day_of_year,cessation_day_of_year,season_length_days,temperature_mean_c,temperature_maximum_c,temperature_minimum_c,temperature_range_c,growing_degree_days,heat_days_32c,extreme_heat_days_35c,cold_days_10c,target_source,target_source_type,target_geographic_level,predictor_geographic_level,target_definition,target_year,target_season,is_proxy,is_synthetic,is_geographically_assigned,season_definition,yield_consistency_ok,rainfall_source,temperature_source,soil_source,soil_source_version,soil_depth_cm,soil_quality_flag,soil_district_count,soil_ph,soil_ph_sd,soil_organic_carbon,soil_organic_carbon_sd,clay_pct,clay_pct_sd,sand_pct,sand_pct_sd,silt_pct,silt_pct_sd,bulk_density,bulk_density_sd,cation_exchange_capacity,cation_exchange_capacity_sd,elevation_source,data_version,processing_version,predictor_geographic_level_x,predictor_geographic_level_y
Karamoja,2018,annual,groundnuts,annual,0.4,0.4306425739277823,0.17960592027603742,33039.0,5934.0,14228.0,,,51.3,1340.7205920768718,3.6732071015804704,154,52,11,39.4178341456822,85.77205644335066,50,0.8444844864765217,2018-03-02,2018-12-24,61,358,298,23.599027397260276,35.73,15.677142857142858,11.784590998043054,4963.6449999999995,92,2,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,7,6.485714285714285,0.26569764412812935,20.571428571428577,3.514858859788369,37.01428571428572,3.5744648469105065,39.42857142857143,3.4768109361474204,23.559523809523807,1.6847864229644338,1.2750000000000001,0.022484562605386792,24.55,2.3700289105909733,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Karamoja,2018,annual,maize,annual,1.0,1.2410618849286794,0.03689506468615237,108524.0,4004.0,134685.0,,,70.2,1340.7205920768718,3.6732071015804704,154,52,11,39.4178341456822,85.77205644335066,50,0.8444844864765217,2018-03-02,2018-12-24,61,358,298,23.599027397260276,35.73,15.677142857142858,11.784590998043054,4963.6449999999995,92,2,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,7,6.485714285714285,0.26569764412812935,20.571428571428577,3.514858859788369,37.01428571428572,3.5744648469105065,39.42857142857143,3.4768109361474204,23.559523809523807,1.6847864229644338,1.2750000000000001,0.022484562605386792,24.55,2.3700289105909733,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Karamoja,2018,annual,sweet_potatoes,annual,1.8,1.5295852172203657,0.3845095341065461,10174.0,3912.0,15562.0,,,66.7,1340.7205920768718,3.6732071015804704,154,52,11,39.4178341456822,85.77205644335066,50,0.8444844864765217,2018-03-02,2018-12-24,61,358,298,23.599027397260276,35.73,15.677142857142858,11.784590998043054,4963.6449999999995,92,2,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,7,6.485714285714285,0.26569764412812935,20.571428571428577,3.514858859788369,37.01428571428572,3.5744648469105065,39.42857142857143,3.4768109361474204,23.559523809523807,1.6847864229644338,1.2750000000000001,0.022484562605386792,24.55,2.3700289105909733,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Kigezi,2018,annual,beans,annual,0.6,0.6090615884764145,0.5760122328874497,77823.0,44827.0,47399.0,,,16.8,1403.914933408855,3.846342283311931,227,40,3,25.479330825805665,68.74964990615845,36,0.7771274810287513,2018-01-02,2018-08-04,2,216,215,19.985383561643836,30.034,10.488,10.24745753424658,3644.665,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,5,5.66,0.09617692030835676,37.58,8.632556271335723,39.79666666666667,4.026740479455919,32.08,1.330643119364136,28.140000000000004,2.997466522841507,1.1653333333333333,0.09258929623762013,24.080000000000002,3.9974019340344324,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Kigezi,2018,annual,groundnuts,annual,0.4,0.47233551365909965,0.3867641400538669,12995.0,5026.0,6138.0,,,40.2,1403.914933408855,3.846342283311931,227,40,3,25.479330825805665,68.74964990615845,36,0.7771274810287513,2018-01-02,2018-08-04,2,216,215,19.985383561643836,30.034,10.488,10.24745753424658,3644.665,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,5,5.66,0.09617692030835676,37.58,8.632556271335723,39.79666666666667,4.026740479455919,32.08,1.330643119364136,28.140000000000004,2.997466522841507,1.1653333333333333,0.09258929623762013,24.080000000000002,3.9974019340344324,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Kigezi,2018,annual,irish_potatoes,annual,3.8,3.3882728425876674,0.597487622243136,24439.0,14602.0,82806.0,,,24.6,1403.914933408855,3.846342283311931,227,40,3,25.479330825805665,68.74964990615845,36,0.7771274810287513,2018-01-02,2018-08-04,2,216,215,19.985383561643836,30.034,10.488,10.24745753424658,3644.665,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,5,5.66,0.09617692030835676,37.58,8.632556271335723,39.79666666666667,4.026740479455919,32.08,1.330643119364136,28.140000000000004,2.997466522841507,1.1653333333333333,0.09258929623762013,24.080000000000002,3.9974019340344324,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Kigezi,2018,annual,maize,annual,1.1,1.178959174517721,0.5499327052489906,22290.0,12258.0,26279.0,,,19.4,1403.914933408855,3.846342283311931,227,40,3,25.479330825805665,68.74964990615845,36,0.7771274810287513,2018-01-02,2018-08-04,2,216,215,19.985383561643836,30.034,10.488,10.24745753424658,3644.665,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,5,5.66,0.09617692030835676,37.58,8.632556271335723,39.79666666666667,4.026740479455919,32.08,1.330643119364136,28.140000000000004,2.997466522841507,1.1653333333333333,0.09258929623762013,24.080000000000002,3.9974019340344324,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Kigezi,2018,annual,millet,annual,0.5,0.49139441873005885,0.8762414056531703,22253.0,19499.0,10935.0,,,26.1,1403.914933408855,3.846342283311931,227,40,3,25.479330825805665,68.74964990615845,36,0.7771274810287513,2018-01-02,2018-08-04,2,216,215,19.985383561643836,30.034,10.488,10.24745753424658,3644.665,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,5,5.66,0.09617692030835676,37.58,8.632556271335723,39.79666666666667,4.026740479455919,32.08,1.330643119364136,28.140000000000004,2.997466522841507,1.1653333333333333,0.09258929623762013,24.080000000000002,3.9974019340344324,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Kigezi,2018,annual,rice,annual,1.4,1.430740037950664,0.9122390891840607,4216.0,3846.0,6032.0,,,66.7,1403.914933408855,3.846342283311931,227,40,3,25.479330825805665,68.74964990615845,36,0.7771274810287513,2018-01-02,2018-08-04,2,216,215,19.985383561643836,30.034,10.488,10.24745753424658,3644.665,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,5,5.66,0.09617692030835676,37.58,8.632556271335723,39.79666666666667,4.026740479455919,32.08,1.330643119364136,28.140000000000004,2.997466522841507,1.1653333333333333,0.09258929623762013,24.080000000000002,3.9974019340344324,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Kigezi,2018,annual,sorghum,annual,0.5,0.873457860575732,0.06550066887975028,20183.0,1322.0,17629.0,,,34.4,1403.914933408855,3.846342283311931,227,40,3,25.479330825805665,68.74964990615845,36,0.7771274810287513,2018-01-02,2018-08-04,2,216,215,19.985383561643836,30.034,10.488,10.24745753424658,3644.665,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,5,5.66,0.09617692030835676,37.58,8.632556271335723,39.79666666666667,4.026740479455919,32.08,1.330643119364136,28.140000000000004,2.997466522841507,1.1653333333333333,0.09258929623762013,24.080000000000002,3.9974019340344324,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Kigezi,2018,annual,soya_beans,annual,0.9,0.6510067114093959,0.30201342281879195,447.0,135.0,291.0,,,97.2,1403.914933408855,3.846342283311931,227,40,3,25.479330825805665,68.74964990615845,36,0.7771274810287513,2018-01-02,2018-08-04,2,216,215,19.985383561643836,30.034,10.488,10.24745753424658,3644.665,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,5,5.66,0.09617692030835676,37.58,8.632556271335723,39.79666666666667,4.026740479455919,32.08,1.330643119364136,28.140000000000004,2.997466522841507,1.1653333333333333,0.09258929623762013,24.080000000000002,3.9974019340344324,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Kigezi,2018,annual,sweet_potatoes,annual,2.9,2.1115521792572594,0.45257621859068653,49627.0,22460.0,104790.0,,,14.8,1403.914933408855,3.846342283311931,227,40,3,25.479330825805665,68.74964990615845,36,0.7771274810287513,2018-01-02,2018-08-04,2,216,215,19.985383561643836,30.034,10.488,10.24745753424658,3644.665,0,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,5,5.66,0.09617692030835676,37.58,8.632556271335723,39.79666666666667,4.026740479455919,32.08,1.330643119364136,28.140000000000004,2.997466522841507,1.1653333333333333,0.09258929623762013,24.080000000000002,3.9974019340344324,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Lango,2018,annual,beans,annual,0.3,0.368373714614222,0.3301158122154534,107847.0,35602.0,39728.0,,,15.7,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.166666666666666,0.07237468644557468,23.510416666666668,2.6437548078683446,37.922916666666666,2.2415438539556503,38.14583333333333,1.4789998229176629,23.941666666666666,1.8495387670426504,1.3008333333333333,0.030224031225037886,21.012499999999996,2.024997550459032,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Lango,2018,annual,groundnuts,annual,0.3,0.382695004261637,0.35531054961370323,36371.0,12923.0,13919.0,,,25.6,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.166666666666666,0.07237468644557468,23.510416666666668,2.6437548078683446,37.922916666666666,2.2415438539556503,38.14583333333333,1.4789998229176629,23.941666666666666,1.8495387670426504,1.3008333333333333,0.030224031225037886,21.012499999999996,2.024997550459032,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Lango,2018,annual,maize,annual,1.3,1.2901204819277108,0.4057831325301205,211650.0,85884.0,273054.0,,,18.3,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.166666666666666,0.07237468644557468,23.510416666666668,2.6437548078683446,37.922916666666666,2.2415438539556503,38.14583333333333,1.4789998229176629,23.941666666666666,1.8495387670426504,1.3008333333333333,0.030224031225037886,21.012499999999996,2.024997550459032,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Lango,2018,annual,millet,annual,0.4,0.34615287428932406,0.20525584333543903,39575.0,8123.0,13699.0,,,39.0,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.166666666666666,0.07237468644557468,23.510416666666668,2.6437548078683446,37.922916666666666,2.2415438539556503,38.14583333333333,1.4789998229176629,23.941666666666666,1.8495387670426504,1.3008333333333333,0.030224031225037886,21.012499999999996,2.024997550459032,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Lango,2018,annual,rice,annual,0.6,0.7124961176105187,0.49886116575214823,19318.0,9637.0,13764.0,,,43.2,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.166666666666666,0.07237468644557468,23.510416666666668,2.6437548078683446,37.922916666666666,2.2415438539556503,38.14583333333333,1.4789998229176629,23.941666666666666,1.8495387670426504,1.3008333333333333,0.030224031225037886,21.012499999999996,2.024997550459032,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Lango,2018,annual,simsim,annual,0.2,0.2277969190466699,0.632378484580996,70238.0,44417.0,16000.0,,,22.3,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.166666666666666,0.07237468644557468,23.510416666666668,2.6437548078683446,37.922916666666666,2.2415438539556503,38.14583333333333,1.4789998229176629,23.941666666666666,1.8495387670426504,1.3008333333333333,0.030224031225037886,21.012499999999996,2.024997550459032,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Lango,2018,annual,sorghum,annual,0.3,0.3063214852736286,0.5810841460648674,30863.0,17934.0,9454.0,,,17.9,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.166666666666666,0.07237468644557468,23.510416666666668,2.6437548078683446,37.922916666666666,2.2415438539556503,38.14583333333333,1.4789998229176629,23.941666666666666,1.8495387670426504,1.3008333333333333,0.030224031225037886,21.012499999999996,2.024997550459032,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Lango,2018,annual,soya_beans,annual,0.5,0.7320112024859227,0.3528486179972093,101049.0,35655.0,73969.0,,,21.5,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.166666666666666,0.07237468644557468,23.510416666666668,2.6437548078683446,37.922916666666666,2.2415438539556503,38.14583333333333,1.4789998229176629,23.941666666666666,1.8495387670426504,1.3008333333333333,0.030224031225037886,21.012499999999996,2.024997550459032,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Lango,2018,annual,sweet_potatoes,annual,3.6,2.9413336182945073,0.6603173755075871,37432.0,24717.0,110100.0,,,13.9,1452.5022938729498,3.9794583393779446,204,54,4,28.020235538482662,67.19821238517761,49,0.7443255564760712,2018-03-02,2018-12-17,61,351,291,25.034402397260276,37.29625,16.56,11.033660958904104,5487.556875,127,30,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,6.166666666666666,0.07237468644557468,23.510416666666668,2.6437548078683446,37.922916666666666,2.2415438539556503,38.14583333333333,1.4789998229176629,23.941666666666666,1.8495387670426504,1.3008333333333333,0.030224031225037886,21.012499999999996,2.024997550459032,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
North Buganda,2018,annual,beans,annual,0.6,0.6633893015998696,0.43924920239398246,214705.0,94309.0,142433.0,,,14.4,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,11,5.828787878787879,0.3164113803518477,28.119696969696964,5.9658417408415785,34.090909090909086,3.013436241203385,39.64545454545455,2.868556459548281,26.263636363636362,2.0707462179103198,1.3089393939393943,0.07138033002971837,19.425757575757576,2.2363457747500552,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
North Buganda,2018,annual,groundnuts,annual,0.6,0.5229497804803607,0.37395816213931865,42593.0,15928.0,22274.0,,,17.5,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,11,5.828787878787879,0.3164113803518477,28.119696969696964,5.9658417408415785,34.090909090909086,3.013436241203385,39.64545454545455,2.868556459548281,26.263636363636362,2.0707462179103198,1.3089393939393943,0.07138033002971837,19.425757575757576,2.2363457747500552,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
North Buganda,2018,annual,irish_potatoes,annual,3.8,3.7795777008155516,0.6378058317506424,8951.0,5709.0,33831.0,,,38.0,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,11,5.828787878787879,0.3164113803518477,28.119696969696964,5.9658417408415785,34.090909090909086,3.013436241203385,39.64545454545455,2.868556459548281,26.263636363636362,2.0707462179103198,1.3089393939393943,0.07138033002971837,19.425757575757576,2.2363457747500552,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
North Buganda,2018,annual,maize,annual,2.1,1.4712611175900296,0.2642649393713732,569368.0,150464.0,837689.0,,,20.4,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,11,5.828787878787879,0.3164113803518477,28.119696969696964,5.9658417408415785,34.090909090909086,3.013436241203385,39.64545454545455,2.868556459548281,26.263636363636362,2.0707462179103198,1.3089393939393943,0.07138033002971837,19.425757575757576,2.2363457747500552,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
North Buganda,2018,annual,millet,annual,0.5,0.4514991181657848,0.2515432098765432,4536.0,1141.0,2048.0,,,58.5,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,11,5.828787878787879,0.3164113803518477,28.119696969696964,5.9658417408415785,34.090909090909086,3.013436241203385,39.64545454545455,2.868556459548281,26.263636363636362,2.0707462179103198,1.3089393939393943,0.07138033002971837,19.425757575757576,2.2363457747500552,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
North Buganda,2018,annual,rice,annual,0.7,0.7354625764488885,0.5723716144063683,10301.0,5896.0,7576.0,,,55.0,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,11,5.828787878787879,0.3164113803518477,28.119696969696964,5.9658417408415785,34.090909090909086,3.013436241203385,39.64545454545455,2.868556459548281,26.263636363636362,2.0707462179103198,1.3089393939393943,0.07138033002971837,19.425757575757576,2.2363457747500552,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
North Buganda,2018,annual,simsim,annual,0.5,,,,198.0,303.0,,,65.9,1428.5356517447667,3.913796306150046,232,41,1,21.855369611219928,72.85702883113515,18,0.7904018613495304,2018-03-02,2018-07-16,61,197,137,23.203494396014943,34.91,15.481818181818182,9.237205479452054,4819.2754545454545,29,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,11,5.828787878787879,0.3164113803518477,28.119696969696964,5.9658417408415785,34.090909090909086,3.013436241203385,39.64545454545455,2.868556459548281,26.263636363636362,2.0707462179103198,1.3089393939393943,0.07138033002971837,19.425757575757576,2.2363457747500552,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
