district,year,MAM,SON,DJF,JJA,annual_rainfall,rain_cv,max_monthly,min_monthly,rainy_months,MAM_tmax,MAM_tmin,MAM_gdd,MAM_heat_stress,MAM_cold_stress,SON_tmax,SON_tmin,SON_gdd,SON_heat_stress,SON_cold_stress,DJF_tmax,DJF_tmin,DJF_gdd,DJF_heat_stress,DJF_cold_stress,JJA_tmax,JJA_tmin,JJA_gdd,JJA_heat_stress,JJA_cold_stress,annual_tmax,annual_tmin,annual_gdd,annual_heat_stress,annual_cold_stress,elevation_m,yield_tons_ha
Kabale,2015,328.89779048126326,352.54393533141774,94.79014839613875,112.7185820283391,888.9504562371588,0.5352237204548307,190.91443981237032,21.19870306763395,10,22.484094165628278,12.631584117006264,696.6325756293178,0,0,21.650707460223796,12.190939239466394,628.9813885999622,0,0,26.46253765222146,13.506523235238873,891.6695137051311,0,0,21.195750929025667,12.780449913837396,642.7396688444968,0,0,22.948272551774803,12.777374126387231,2860.023146778908,0,0,2000,0.9026544399921282
Kabale,2016,204.03026831001517,414.7328830197238,86.59724422519079,160.60410621663058,865.9645017715604,0.5631303421843695,221.53357045584895,15.651877606387792,10,21.47943995097832,13.622206607452917,695.6248480788702,0,0,22.076799500479435,11.608560855358485,621.0506370964855,0,0,23.402595735082457,11.866265194455003,692.1979770296571,0,0,21.66778792159214,10.469494382331431,557.322157916007,0,0,22.156655777033084,11.891631759899456,2566.1956201210196,0,0,2000,0.9190323268477577
Kabale,2017,343.1573755156269,369.36844750244217,109.01251020969188,261.5746786815591,1083.11301190932,0.37485740370369913,160.13902813280393,26.46943646885652,9,24.792445696668278,14.245533350129696,877.3782806178694,0,0,24.981661830939032,12.724577500983697,804.6632330427763,0,0,24.14750104795927,14.318198849210427,826.995937505721,0,0,23.336996703466458,13.101983907634716,755.7611764864876,0,0,24.31465131975826,13.597573401989633,3264.7986276528545,0,0,2000,1.3230611097652965
Kabale,2018,390.0882501203239,452.9547852061702,128.14494627733825,192.3131454207651,1163.5011270245975,0.4622301500988854,255.3526846845503,20.9467351542602,11,22.52170573085346,13.275312913493565,727.2060117756621,0,0,22.876232637579715,11.73830580659497,665.0915022991722,0,0,23.415975846048454,12.374917072337398,706.6616627432833,0,0,21.579865371406786,11.592110105183387,605.8012588187187,0,0,22.598444896472103,12.24516147440233,2704.7604356368365,0,0,2000,1.2842607854573114
Kabale,2019,444.4321577902722,519.2120987657875,153.78194850610953,316.0331785606973,1433.4593836228664,0.3869723340188613,268.8046298993366,28.667896386765776,10,22.84379682846982,14.376352579510147,792.3337314940434,0,0,24.88721773499144,11.861722630572496,762.3063024114274,0,0,26.355679626730335,13.723990031637632,900.2793177612912,0,0,22.682643207676833,11.831280581852425,667.7615920598282,0,0,24.192334349467103,12.948336455893175,3122.68094372659,0,0,2000,1.8468718097315935
Kabale,2020,424.41155321781264,475.69965231392933,158.832835229938,225.45798149837697,1284.4020222600568,0.41213585049130413,273.868634815181,26.271349451767954,8,22.563955423910045,10.720386481464624,612.4753924544784,0,0,20.879715375844118,10.774315470479635,530.8405445658354,0,0,23.97380692732791,11.898097256327967,717.6075234103458,0,0,20.693169562953756,9.6973479359277,477.60997352479626,0,0,22.027661822508957,10.772536786049981,2338.533433955456,0,0,2000,1.210801416399163
Kabale,2021,235.18642296860256,423.18634799271143,83.53171264716619,251.88559758711958,993.7900811955998,0.48433316697151035,206.05519720042818,13.795006875938595,8,22.012791390363038,10.818698661114171,589.9659116390187,0,0,20.67920436220572,9.718280422986169,472.6321532442063,0,0,24.348101099637073,11.04142205927433,690.4377602460327,0,0,20.132699379219783,9.660006455412919,450.969164147849,0,0,21.793199057856402,10.309601899696897,2204.0049892771067,0,0,2000,0.9817566756573022
Kabale,2022,238.18086551079426,349.45575418520866,132.49715540642075,271.79181756181515,991.9255926642388,0.3142852688259763,183.23702832830364,17.247978518757392,9,23.431793524999467,15.025441849717415,849.6378314401048,0,0,21.55366489500118,12.139768770674046,623.3575188202215,0,0,24.485657762106438,14.244456605690795,839.2359197542685,0,0,22.77680287974024,13.078587083779803,729.5521030467178,0,0,23.06197976546183,13.622063577465518,3041.7833730613124,0,0,2000,1.0433397118264494
Kabale,2023,497.9256762516985,465.9528941469032,132.43517593815423,328.7417883848821,1425.055534721638,0.4042252265634411,231.43646476636565,22.260830488865395,9,23.12839771642354,13.091416882129343,745.8395390224872,0,0,23.588091679213623,12.162394083010064,716.9118964521724,0,0,23.325640432106926,12.25736793498725,696.4072405773203,0,0,21.278641817430596,12.549498359825535,636.5237467785125,0,0,22.830192911293675,12.515169314988048,2795.6824228304927,0,0,2000,1.7635046909500098
Kasese,2015,293.87694494011583,494.97565508851983,104.00163141293626,229.4405691154311,1122.2948005570029,0.5038464888545188,258.9394831713831,24.330382418419386,8,30.888610187732763,21.50093154684383,1489.5766977740338,0,0,29.957768710852235,20.2661022878473,1375.709377876323,0,0,34.1064928904022,20.805905932120407,1572.4779506114,0,0,29.143892695346025,19.43366482859777,1313.4793395576708,0,0,31.024191121083305,20.50165114885233,5751.243365819428,0,0,1000,1.0958546461832848
Kasese,2016,479.4336208890799,510.2962021793004,120.92718297954518,352.84228078144224,1463.4992868293677,0.41881469056776705,243.55883560824878,25.59958040551473,11,28.37942789439545,18.79861814615316,1251.9633063249182,0,0,26.342212249159473,17.015011181126056,1063.1691197178857,0,0,30.147283503680416,18.406546000862694,1298.0987569828021,0,0,26.769286191619518,17.450631370245603,1112.8587481218306,0,0,27.909552459713712,17.91770167459688,4726.089931147437,0,0,1000,1.914074158446034
Kasese,2017,415.2105309912617,634.0740590230083,98.5790333353727,413.9636846265107,1561.8273079761534,0.4888072844349992,320.99524518075714,13.172748871156541,11,28.335866119953028,19.15518228515064,1265.1986739102297,0,0,28.672775882581828,16.718756170252956,1154.6317425515829,0,0,30.630094737795435,18.6379972832278,1315.0562220699235,0,0,27.314404857668823,17.65311061568369,1149.0802146425615,0,0,28.738285399499784,18.041261588578774,4883.966853174297,0,0,1000,1.8828825198002783
Kasese,2018,278.09798262621064,382.69293370915864,109.66053368754578,323.98037266418714,1094.4318226871023,0.3715391782331161,250.64667388899375,17.79361108147486,10,29.41482596191085,20.234890773584464,1363.4003561185664,0,0,28.894667294688787,19.05163910866815,1270.7436253200322,0,0,31.85693506609454,20.14087341516476,1438.0028038594482,0,0,28.372472405633587,18.622440978121535,1242.7158651431646,0,0,29.63472518208194,19.512461068884726,5314.862650441211,0,0,1000,1.3464826456753904
Kasese,2019,357.5977124189775,478.817662011106,74.88622760805828,279.74057685620284,1191.0421788943445,0.493467762056964,206.0371495280012,14.477153547702777,10,30.143104728261477,21.92907420262756,1474.4284991847856,0,0,30.36367512967043,19.94022646033037,1379.499039348785,0,0,33.39319496136684,19.837060499325105,1493.339565679686,0,0,28.427543159476908,18.779763443513062,1251.253211378948,0,0,30.58187949469392,20.121531151449023,5598.5203155922045,0,0,1000,1.7847554336721312
Kasese,2020,283.9656530520605,420.0759008541704,68.72117974154611,402.60058831551146,1175.3633219632884,0.4768747078988909,207.93011191833867,20.357676021757563,11,29.65189131215119,21.34540099986849,1425.9925302182462,0,0,31.48145063051349,20.089890462756212,1436.4812282872363,0,0,31.723684646411915,21.91751136579508,1532.3830888272705,0,0,30.147537885950566,19.323478199521375,1356.4440422790863,0,0,30.751141118756788,20.66907025698529,5751.300889611839,0,0,1000,1.2692080314648204
Kasese,2021,386.93265027681923,470.02465126792987,58.518668476103926,350.43688569972477,1265.9128557205777,0.49011325034007064,262.61415271691396,6.62529790513634,10,28.524300414731403,20.181932402167988,1321.0962027674436,0,0,29.264090897950485,18.62056057189723,1269.072868994466,0,0,31.37773199920599,19.53826333574433,1389.9473816320528,0,0,29.403457951570243,18.500660709349212,1283.532898986282,0,0,29.64239531586453,19.21035425478969,5263.649352380245,0,0,1000,1.8656140598610258
Kasese,2022,382.8137547846685,443.40902782588574,63.48736215030486,301.50493463615487,1191.215079397014,0.4847086871401281,218.56990594849233,15.89323457442641,10,30.223943802578756,19.876524780636547,1385.673433452976,0,0,30.59166656210169,18.945507924626423,1343.7295412473402,0,0,32.37509800090524,19.874364404130215,1447.6145536607348,0,0,29.827072574323413,18.229748655206933,1290.2674314013473,0,0,30.75444523497728,19.23153644115003,5467.284959762398,0,0,1000,1.5612710629069724
Kasese,2023,311.26247047672337,478.90837249545905,85.79344103881164,271.71637996550845,1147.6806639765025,0.48711568175519065,262.6707219952999,11.960400833242481,11,30.349132695741293,19.668819804973097,1381.6756043180662,0,0,30.04941797424461,18.28709518027345,1289.4591557119259,0,0,32.01925849803069,19.49243131480674,1416.7918232622092,0,0,27.90273990388773,18.464645878186168,1213.147771299647,0,0,30.080137267976074,18.978248044559866,5301.0743545918485,0,0,1000,1.8825980657549042
